0.0058041,0.012936,0.020726,0.028469,0.035996,0.04321,0.050039,0.056419,0.062301,0.067648,0.072437,0.076659,0.080328,0.08347,0.086132,0.088377,0.090276,0.091906,0.093336,0.09462,0.095783,0.096816,0.097671,0.098258,0.098457,0.098122,0.097102,0.095247,0.092431,0.088559,0.083579,0.077494,0.07036,0.062295,0.053475,0.044136,0.034569,0.025124,0.016224,0.0084259,0.0027502
0.0048069,0.010713,0.017164,0.023574,0.029804,0.035774,0.041422,0.046697,0.051557,0.055972,0.059922,0.063402,0.066422,0.069005,0.07119,0.073029,0.074582,0.075911,0.077076,0.078119,0.079063,0.079901,0.080591,0.081062,0.081212,0.080924,0.080071,0.078532,0.076202,0.073002,0.068892,0.063871,0.057987,0.051337,0.044067,0.036369,0.028485,0.020702,0.013368,0.0069426,0.002266
0.0039121,0.0087187,0.013968,0.019183,0.024251,0.029106,0.033697,0.037983,0.041929,0.045512,0.048716,0.051535,0.053979,0.056067,0.057831,0.059312,0.060561,0.061628,0.062561,0.063395,0.064149,0.064817,0.065366,0.065737,0.065849,0.065606,0.064906,0.063651,0.061756,0.059157,0.055822,0.05175,0.04698,0.04159,0.035698,0.029461,0.023074,0.016769,0.010828,0.0056234,0.0018355
0.0031162,0.0069449,0.011126,0.015279,0.019314,0.023178,0.026831,0.03024,0.033378,0.036224,0.038768,0.041005,0.042942,0.044595,0.045989,0.047158,0.048142,0.048981,0.049713,0.050367,0.050957,0.051479,0.051907,0.052194,0.052275,0.052076,0.051514,0.050513,0.049004,0.046938,0.044287,0.041054,0.037268,0.03299,0.028316,0.023368,0.018301,0.0133,0.008588,0.00446,0.0014557
0.0024162,0.0053848,0.0086262,0.011846,0.014973,0.017967,0.020797,0.023437,0.025865,0.028067,0.030034,0.031762,0.033257,0.034532,0.035605,0.036504,0.03726,0.037903,0.038463,0.038962,0.039413,0.039811,0.040136,0.040352,0.04041,0.040251,0.039813,0.039035,0.037865,0.036266,0.034216,0.031716,0.028789,0.025484,0.021872,0.018049,0.014135,0.010272,0.006633,0.0034446,0.0011243
0.0018095,0.0040326,0.0064598,0.0088704,0.011212,0.013453,0.01557,0.017544,0.01936,0.021006,0.022475,0.023765,0.02488,0.02583,0.026629,0.027298,0.027858,0.028335,0.028749,0.029119,0.029451,0.029745,0.029984,0.030142,0.030182,0.03006,0.029729,0.029146,0.02827,0.027074,0.025542,0.023675,0.021489,0.019021,0.016324,0.013471,0.010549,0.0076662,0.0049502,0.0025707,0.00083905
0.0012937,0.002883,0.0046181,0.0063412,0.0080144,0.0096158,0.011128,0.012539,0.013835,0.01501,0.016058,0.016977,0.017772,0.018448,0.019016,0.019491,0.019889,0.020227,0.02052,0.020781,0.021016,0.021223,0.021391,0.021501,0.021528,0.021439,0.021202,0.020784,0.020158,0.019304,0.018211,0.016878,0.015319,0.013559,0.011637,0.0096024,0.0075197,0.0054644,0.0035284,0.0018323,0.00059806
0.00086676,0.0019316,0.0030941,0.0042484,0.0053691,0.0064416,0.0074545,0.0083985,0.0092662,0.010052,0.010753,0.011368,0.011899,0.01235,0.012729,0.013045,0.01331,0.013535,0.01373,0.013903,0.014058,0.014195,0.014307,0.014379,0.014396,0.014335,0.014176,0.013895,0.013476,0.012904,0.012173,0.011282,0.010239,0.0090627,0.0077775,0.0064177,0.0050257,0.003652,0.0023581,0.0012246,0.00039969
0.00052718,0.0011748,0.0018818,0.0025838,0.0032653,0.0039174,0.0045331,0.0051069,0.0056342,0.0061116,0.0065372,0.0069105,0.0072326,0.0075063,0.0077361,0.0079277,0.0080879,0.0082236,0.0083413,0.0084458,0.0085397,0.0086222,0.0086891,0.0087326,0.008742,0.0087047,0.0086073,0.0084367,0.0081818,0.0078344,0.00739,0.0068487,0.0062157,0.0055013,0.004721,0.0038956,0.0030505,0.0022167,0.0014313,0.00074329,0.0002426
0.00027361,0.00060973,0.00097666,0.001341,0.0016946,0.002033,0.0023525,0.0026501,0.0029236,0.0031711,0.0033918,0.0035852,0.0037521,0.0038939,0.0040128,0.004112,0.0041948,0.0042649,0.0043256,0.0043796,0.004428,0.0044705,0.0045049,0.0045272,0.0045319,0.0045124,0.0044616,0.004373,0.0042408,0.0040606,0.0038301,0.0035495,0.0032214,0.0028511,0.0024466,0.0020188,0.0015809,0.0011487,0.00074173,0.00038518,0.00012572
0.0001051,0.00023422,0.00037516,0.0005151,0.00065093,0.00078088,0.00090357,0.0010179,0.0011229,0.0012179,0.0013026,0.0013769,0.0014409,0.0014953,0.0015409,0.0015789,0.0016106,0.0016374,0.0016607,0.0016813,0.0016998,0.0017161,0.0017292,0.0017377,0.0017395,0.0017319,0.0017124,0.0016784,0.0016276,0.0015584,0.0014699,0.0013622,0.0012362,0.0010941,0.00093889,0.00077471,0.00060664,0.00044082,0.00028463,0.00014781,4.8243E-05
2.1008E-05,4.6816E-05,7.4988E-05,0.00010296,0.00013011,0.00015608,0.0001806,0.00020344,0.00022443,0.00024342,0.00026034,0.00027517,0.00028797,0.00029883,0.00030793,0.00031552,0.00032185,0.00032721,0.00033185,0.00033597,0.00033966,0.0003429,0.00034552,0.00034722,0.00034756,0.00034604,0.00034214,0.00033533,0.00032517,0.00031135,0.00029367,0.00027214,0.00024698,0.00021858,0.00018758,0.00015477,0.0001212,8.8067E-05,5.6864E-05,2.9529E-05,9.6379E-06
